date,holiday,locale,transferred,sales,onpromotion,transactions
2015-12-13,Not Holiday,Not Holiday,False,1059425.4213405,2924.0,3328875.0
2015-12-14,Not Holiday,Not Holiday,False,811613.7221567,1672.0,2921820.0
2015-12-15,Not Holiday,Not Holiday,False,779809.953397,5965.0,2960958.0
2015-12-16,Not Holiday,Not Holiday,False,859930.249129,11274.0,3167109.0
2015-12-17,Not Holiday,Not Holiday,False,809809.748717,2120.0,3258156.0
2015-12-18,Not Holiday,Not Holiday,False,893569.902701,7493.0,3354087.0
2015-12-19,Not Holiday,Not Holiday,False,1095523.5178683,2231.0,4085730.0
2015-12-20,Not Holiday,Not Holiday,False,1175416.9636673,3037.0,3987819.0
2015-12-21,Additional,National,False,1072887.476889,1811.0,4115463.0
2015-12-22,Additional,National,False,1141861.90926,4122.0,4584393.0
2015-12-22,Holiday,Local,False,1141861.90926,4122.0,4584393.0
2015-12-23,Additional,National,False,1196146.056374,9276.0,5060154.0
2015-12-24,Additional,National,False,1083680.315238,1838.0,5648577.0
2015-12-26,Additional,National,False,946725.190766,1725.0,3748602.0
2015-12-27,Not Holiday,Not Holiday,False,837714.129168,2582.0,3069660.0
2015-12-28,Not Holiday,Not Holiday,False,789684.9127821,1316.0,3143481.0
2015-12-29,Not Holiday,Not Holiday,False,870762.025758,3848.0,3452559.0
2015-12-30,Not Holiday,Not Holiday,False,1030043.735764,9068.0,3925251.0
2015-12-31,Additional,National,False,964641.5415009999,1638.0,4350258.0
2016-01-01,Holiday,National,False,16433.394,159.0,0.0
2016-01-02,Not Holiday,Not Holiday,False,1066677.424862,1832.0,2297724.0
2016-01-03,Not Holiday,Not Holiday,False,1226735.719895,2936.0,0.0
2016-01-04,Not Holiday,Not Holiday,False,955956.875097,1741.0,588357.0
2016-01-05,Not Holiday,Not Holiday,False,835320.439089,3950.0,2937594.0
2016-01-06,Not Holiday,Not Holiday,False,821685.655923,8959.0,2931918.0
2016-01-07,Not Holiday,Not Holiday,False,653504.3669428,1998.0,2653596.0
2016-01-08,Not Holiday,Not Holiday,False,713608.3341557,7235.0,2750352.0
2016-01-09,Not Holiday,Not Holiday,False,989209.458148,1793.0,3332175.0
2016-01-10,Not Holiday,Not Holiday,False,1094693.83696,2700.0,3211659.0
2016-01-11,Not Holiday,Not Holiday,False,705495.240963,1467.0,2656698.0
2016-01-12,Not Holiday,Not Holiday,False,647058.461085,3683.0,2563968.0
2016-01-13,Not Holiday,Not Holiday,False,660045.317135,8823.0,2515161.0
2016-01-14,Not Holiday,Not Holiday,False,561972.62307,1917.0,2471997.0
2016-01-15,Not Holiday,Not Holiday,False,671027.100027,7696.0,2742465.0
2016-01-16,Not Holiday,Not Holiday,False,959827.146436,2282.0,3290034.0
2016-01-17,Not Holiday,Not Holiday,False,1057997.343303,3141.0,3140115.0
2016-01-18,Not Holiday,Not Holiday,False,709784.229951,2201.0,2689038.0
2016-01-19,Not Holiday,Not Holiday,False,630929.75099,4738.0,2511036.0
2016-01-20,Not Holiday,Not Holiday,False,738744.013045,10589.0,2738637.0
2016-01-21,Not Holiday,Not Holiday,False,552820.7690359,940.0,2446653.0
2016-01-22,Not Holiday,Not Holiday,False,648431.428037,6542.0,2632080.0
2016-01-23,Not Holiday,Not Holiday,False,906754.833923,924.0,3155922.0
2016-01-24,Not Holiday,Not Holiday,False,980927.7570135,1964.0,2962938.0
2016-01-25,Not Holiday,Not Holiday,False,658090.687097,782.0,2509386.0
2016-01-26,Not Holiday,Not Holiday,False,609465.787904,3075.0,2496087.0
2016-01-27,Not Holiday,Not Holiday,False,647254.67807,8217.0,2538096.0
2016-01-28,Not Holiday,Not Holiday,False,533709.8489592,2483.0,2412630.0
2016-01-29,Not Holiday,Not Holiday,False,660492.758086,8261.0,2675673.0
2016-01-30,Not Holiday,Not Holiday,False,969938.376831,2791.0,3240633.0
2016-01-31,Not Holiday,Not Holiday,False,1093211.2294,3759.0,3157143.0
2016-02-01,Not Holiday,Not Holiday,False,872063.3148838,2805.0,2898291.0
2016-02-02,Not Holiday,Not Holiday,False,765233.207779,4924.0,2802624.0
2016-02-03,Not Holiday,Not Holiday,False,772360.939004,9935.0,2795232.0
2016-02-04,Not Holiday,Not Holiday,False,650328.166941,3326.0,2720718.0
2016-02-05,Not Holiday,Not Holiday,False,768586.5079877,9244.0,2948715.0
2016-02-06,Not Holiday,Not Holiday,False,941954.07605,3667.0,3321153.0
2016-02-07,Not Holiday,Not Holiday,False,697791.630994,4184.0,2603172.0
2016-02-08,Holiday,National,False,636542.677274,3245.0,2476551.0
2016-02-09,Holiday,National,False,746939.64016,5542.0,2614326.0
2016-02-10,Not Holiday,Not Holiday,False,790988.713851,10965.0,2861760.0
2016-02-11,Not Holiday,Not Holiday,False,646376.371075,5650.0,2687652.0
2016-02-12,Not Holiday,Not Holiday,False,698152.0698755,11248.0,2885883.0
2016-02-13,Not Holiday,Not Holiday,False,859023.0269945,6018.0,3361017.0
2016-02-14,Not Holiday,Not Holiday,False,940214.498527,6966.0,3282246.0
2016-02-15,Not Holiday,Not Holiday,False,746671.290005,5744.0,2748669.0
2016-02-16,Not Holiday,Not Holiday,False,719111.88609,6223.0,2679336.0
2016-02-17,Not Holiday,Not Holiday,False,723794.722013,11241.0,2672868.0
2016-02-18,Not Holiday,Not Holiday,False,570072.678149,3949.0,2468301.0
2016-02-19,Not Holiday,Not Holiday,False,672510.133621,9501.0,2724612.0
2016-02-20,Not Holiday,Not Holiday,False,883790.2212395,4278.0,3152589.0
2016-02-21,Not Holiday,Not Holiday,False,991384.2700283,5431.0,3020589.0
2016-02-22,Not Holiday,Not Holiday,False,698907.63622,4009.0,2632575.0
2016-02-23,Not Holiday,Not Holiday,False,641329.0610941,6027.0,2563176.0
2016-02-24,Not Holiday,Not Holiday,False,675573.377814,11117.0,2586012.0
2016-02-25,Not Holiday,Not Holiday,False,557959.327812,3236.0,2442957.0
2016-02-26,Not Holiday,Not Holiday,False,641922.8016649,9782.0,2646600.0
2016-02-27,Not Holiday,Not Holiday,False,916704.0687289999,5172.0,3156747.0
2016-02-28,Not Holiday,Not Holiday,False,994502.727301,6156.0,2971947.0
2016-02-29,Not Holiday,Not Holiday,False,726619.7578255,3956.0,2645016.0
2016-03-01,Not Holiday,Not Holiday,False,897927.643296,6666.0,2896047.0
2016-03-02,Holiday,Local,False,878452.364907,11706.0,2929707.0
2016-03-03,Not Holiday,Not Holiday,False,671564.7523075,3490.0,2632971.0
2016-03-04,Not Holiday,Not Holiday,False,747546.7958183,9322.0,2854269.0
2016-03-05,Not Holiday,Not Holiday,False,1028620.677053,3909.0,3371610.0
2016-03-06,Not Holiday,Not Holiday,False,1078958.5091855,4730.0,3140874.0
2016-03-07,Not Holiday,Not Holiday,False,738126.524119,3446.0,2794473.0
2016-03-08,Not Holiday,Not Holiday,False,642291.3448895,5398.0,2775663.0
2016-03-09,Not Holiday,Not Holiday,False,694645.8489091,10754.0,2626140.0
2016-03-10,Not Holiday,Not Holiday,False,572491.856825,3430.0,2537007.0
2016-03-11,Not Holiday,Not Holiday,False,664893.5129268001,9111.0,2737746.0
2016-03-12,Not Holiday,Not Holiday,False,898101.109871,3825.0,3210075.0
2016-03-13,Not Holiday,Not Holiday,False,954980.3301475,4613.0,2984355.0
2016-03-14,Not Holiday,Not Holiday,False,668066.393105,3453.0,2604492.0
2016-03-15,Not Holiday,Not Holiday,False,668186.702459,5709.0,2628483.0
2016-03-16,Not Holiday,Not Holiday,False,739805.377693,10828.0,2698014.0
2016-03-17,Not Holiday,Not Holiday,False,580452.5319757,4979.0,2516844.0
2016-03-18,Not Holiday,Not Holiday,False,666756.8191527,9539.0,2744907.0
2016-03-19,Not Holiday,Not Holiday,False,895038.512068,4430.0,3193839.0
2016-03-20,Not Holiday,Not Holiday,False,929605.582019,5296.0,2962377.0
2016-03-21,Not Holiday,Not Holiday,False,690469.800941,4119.0,2679105.0
2016-03-22,Not Holiday,Not Holiday,False,622695.8369947,5900.0,2554497.0
2016-03-23,Not Holiday,Not Holiday,False,714881.17408,11249.0,2716923.0
2016-03-24,Not Holiday,Not Holiday,False,660489.8450025,2340.0,2865522.0
2016-03-25,Holiday,National,False,633524.200062,7584.0,2601456.0
2016-03-26,Not Holiday,Not Holiday,False,800133.5174955,2400.0,3010656.0
2016-03-27,Not Holiday,Not Holiday,False,833336.064862,3329.0,2716065.0
2016-03-28,Not Holiday,Not Holiday,False,661057.8656583,2380.0,2529351.0
2016-03-29,Not Holiday,Not Holiday,False,621166.0630926,4467.0,2500806.0
2016-03-30,Not Holiday,Not Holiday,False,660138.988943,9807.0,2496648.0
2016-03-31,Not Holiday,Not Holiday,False,617374.3379607,3581.0,2541792.0
2016-04-01,Holiday,Regional,False,872467.3200749999,9793.0,2938815.0
2016-04-02,Not Holiday,Not Holiday,False,1150824.580929,3941.0,3446883.0
2016-04-03,Not Holiday,Not Holiday,False,1266908.291001,5092.0,3406590.0
2016-04-04,Not Holiday,Not Holiday,False,795237.1920634999,3643.0,2805561.0
2016-04-05,Not Holiday,Not Holiday,False,725750.101045,5677.0,2726757.0
2016-04-06,Not Holiday,Not Holiday,False,744784.8430795,11186.0,2686266.0
2016-04-07,Not Holiday,Not Holiday,False,587939.720177,3080.0,2532288.0
2016-04-08,Not Holiday,Not Holiday,False,689727.1961377,9240.0,2756589.0
2016-04-09,Not Holiday,Not Holiday,False,927981.389244,4143.0,3215982.0
2016-04-10,Not Holiday,Not Holiday,False,1008876.737901,5403.0,3035241.0
2016-04-11,Not Holiday,Not Holiday,False,665348.963943,4377.0,2569380.0
2016-04-12,Holiday,Local,False,651657.0342615,6825.0,2721972.0
2016-04-13,Not Holiday,Not Holiday,False,672611.48105,12374.0,2628681.0
2016-04-14,Holiday,Local,False,546785.2089455,3484.0,2451603.0
2016-04-15,Not Holiday,Not Holiday,False,667606.299867,9158.0,2730783.0
2016-04-16,Event,National,False,862121.492036,3954.0,2980329.0
2016-04-17,Event,National,False,1271833.739255,4986.0,3069594.0
2016-04-18,Event,National,False,1345920.6048929,4075.0,3417447.0
2016-04-19,Event,National,False,1152089.208085,6110.0,3276537.0
2016-04-20,Event,National,False,1062426.2900389,12650.0,3137607.0
2016-04-21,Event,National,False,1001079.779168,5526.0,2822589.0
2016-04-21,Holiday,Local,False,1001079.779168,5526.0,2822589.0
2016-04-22,Event,National,False,857059.24399,11038.0,2859846.0
2016-04-23,Event,National,False,1022143.1346499,5737.0,3315444.0
2016-04-24,Event,National,False,1039369.932014,6762.0,3101769.0
2016-04-25,Event,National,False,680000.753839,5125.0,2583933.0
2016-04-26,Event,National,False,704799.4182328,7306.0,2548194.0
2016-04-27,Event,National,False,670288.098041,13522.0,2553177.0
2016-04-28,Event,National,False,543339.849013,6363.0,2407581.0
2016-04-29,Event,National,False,708711.428894,14393.0,2729463.0
2016-04-30,Event,National,False,1067335.770093,10349.0,3392400.0
2016-05-01,Event,National,False,1270121.20756,12056.0,3366396.0
2016-05-01,Holiday,National,False,1270121.20756,12056.0,3366396.0
2016-05-02,Event,National,False,973985.670432,9677.0,2813547.0
2016-05-03,Event,National,False,792205.5501393,12286.0,2821500.0
2016-05-04,Event,National,False,798654.4540987,17422.0,2844831.0
2016-05-05,Event,National,False,648701.6029645,9971.0,2712534.0
2016-05-06,Event,National,False,761422.5161262,16096.0,3008247.0
2016-05-07,Additional,National,False,1071192.776983,10650.0,3901326.0
2016-05-07,Event,National,False,1071192.776983,10650.0,3901326.0
2016-05-08,Event,National,False,1641649.2761366,21472.0,6410712.0
2016-05-09,Event,National,False,771767.6541339,10233.0,2707419.0
2016-05-10,Event,National,False,693010.486981,12099.0,2580402.0
2016-05-11,Event,National,False,727543.4630335,15793.0,2665113.0
2016-05-12,Event,National,False,603394.2070997,8951.0,2511267.0
2016-05-12,Holiday,Local,False,603394.2070997,8951.0,2511267.0
2016-05-13,Event,National,False,666833.8999414,14003.0,2714745.0
2016-05-14,Event,National,False,932869.5212631,9545.0,3225915.0
2016-05-15,Event,National,False,1070331.66738,10418.0,3165030.0
2016-05-16,Event,National,False,748112.686851,8877.0,2677257.0
2016-05-17,Not Holiday,Not Holiday,False,661930.83884,10975.0,2586276.0
2016-05-18,Not Holiday,Not Holiday,False,671232.9593407,14599.0,2460216.0
2016-05-19,Not Holiday,Not Holiday,False,581470.5602065,8973.0,2469258.0
2016-05-20,Not Holiday,Not Holiday,False,706024.0579254,14004.0,2778105.0
2016-05-21,Not Holiday,Not Holiday,False,910757.16309,9307.0,3202749.0
2016-05-22,Not Holiday,Not Holiday,False,1030671.62292,10339.0,3089757.0
2016-05-23,Not Holiday,Not Holiday,False,695004.681298,8534.0,2626635.0
2016-05-24,Holiday,National,True,606377.2052165,10606.0,2449425.0
2016-05-25,Not Holiday,Not Holiday,False,637512.038734,15657.0,2476287.0
2016-05-26,Not Holiday,Not Holiday,False,571968.623123,10758.0,2452824.0
2016-05-27,Transfer,National,False,852689.219312,17133.0,2923140.0
2016-05-28,Not Holiday,Not Holiday,False,816187.2200643,11524.0,2939838.0
2016-05-29,Not Holiday,Not Holiday,False,959853.658039,12737.0,2890998.0
2016-05-30,Not Holiday,Not Holiday,False,752452.419172,11392.0,2648217.0
2016-05-31,Not Holiday,Not Holiday,False,974327.9898907,14668.0,3068571.0
2016-06-01,Not Holiday,Not Holiday,False,811525.320315,15912.0,2922942.0
2016-06-02,Not Holiday,Not Holiday,False,694535.9356793,8059.0,2619969.0
2016-06-03,Not Holiday,Not Holiday,False,742363.085208,11747.0,2796651.0
2016-06-04,Not Holiday,Not Holiday,False,1011996.61607,6666.0,3320031.0
2016-06-05,Not Holiday,Not Holiday,False,1123734.4361,7628.0,3214794.0
2016-06-06,Not Holiday,Not Holiday,False,729894.222866,6262.0,2667720.0
2016-06-07,Not Holiday,Not Holiday,False,658714.653306,8345.0,2578158.0
2016-06-08,Not Holiday,Not Holiday,False,696747.5498651,13972.0,2639901.0
2016-06-09,Not Holiday,Not Holiday,False,547139.6129411,6261.0,2434905.0
2016-06-10,Not Holiday,Not Holiday,False,637354.31962,12011.0,2650098.0
2016-06-11,Not Holiday,Not Holiday,False,845838.2061645,7639.0,3084609.0
2016-06-12,Not Holiday,Not Holiday,False,947479.764963,8585.0,2961420.0
2016-06-13,Not Holiday,Not Holiday,False,685382.193062,7235.0,2522784.0
2016-06-14,Not Holiday,Not Holiday,False,622267.7731045,9714.0,2503842.0
2016-06-15,Not Holiday,Not Holiday,False,708327.6370845,16034.0,2636865.0
2016-06-16,Not Holiday,Not Holiday,False,620526.243001,7642.0,2659965.0
2016-06-17,Not Holiday,Not Holiday,False,737897.438279,13274.0,2825262.0
2016-06-18,Not Holiday,Not Holiday,False,972971.109711,8524.0,3544794.0
2016-06-19,Not Holiday,Not Holiday,False,837363.023871,8814.0,3051477.0
2016-06-20,Not Holiday,Not Holiday,False,735754.3648971,7609.0,2647458.0
2016-06-21,Not Holiday,Not Holiday,False,679248.0220203,9623.0,2583174.0
2016-06-22,Not Holiday,Not Holiday,False,677730.6512057,15476.0,2549580.0
2016-06-23,Holiday,Local,False,559653.337429,6384.0,2387748.0
2016-06-24,Not Holiday,Not Holiday,False,641812.675912,11846.0,2591061.0
2016-06-25,Holiday,Local,False,1720593.669925,13968.0,6012204.0
2016-06-25,Holiday,Regional,False,860296.8349625,6984.0,3006102.0
2016-06-26,Not Holiday,Not Holiday,False,954344.666933,8257.0,2910897.0
2016-06-27,Not Holiday,Not Holiday,False,684735.608995,6513.0,2500773.0
2016-06-28,Not Holiday,Not Holiday,False,596948.934953,8118.0,2434971.0
2016-06-29,Not Holiday,Not Holiday,False,632489.476942,13620.0,2519550.0
2016-06-30,Not Holiday,Not Holiday,False,554144.864923,6662.0,2437578.0
2016-07-01,Not Holiday,Not Holiday,False,857027.5539605,12713.0,2960463.0
2016-07-02,Not Holiday,Not Holiday,False,1078485.141848,7331.0,3362766.0
2016-07-03,Holiday,Local,False,2253427.41589,16140.0,6338706.0
2016-07-04,Not Holiday,Not Holiday,False,850891.598845,6906.0,2804736.0
2016-07-05,Not Holiday,Not Holiday,False,728011.558041,9188.0,2708937.0
2016-07-06,Not Holiday,Not Holiday,False,752110.940641,16405.0,2743455.0
2016-07-07,Not Holiday,Not Holiday,False,591702.7820185,5265.0,2511531.0
2016-07-08,Not Holiday,Not Holiday,False,688563.400224,12532.0,2757249.0
2016-07-09,Not Holiday,Not Holiday,False,868259.9708787,7671.0,3102858.0
2016-07-10,Not Holiday,Not Holiday,False,932486.3001359,8786.0,2928816.0
2016-07-11,Not Holiday,Not Holiday,False,688436.1450485,7134.0,2605086.0
2016-07-12,Not Holiday,Not Holiday,False,627039.780111,8817.0,2516811.0
2016-07-13,Not Holiday,Not Holiday,False,642494.4024465,13382.0,2513709.0
2016-07-14,Not Holiday,Not Holiday,False,535124.328126,5346.0,2412102.0
2016-07-15,Not Holiday,Not Holiday,False,675032.4290353,11407.0,2710752.0
2016-07-16,Not Holiday,Not Holiday,False,887192.885063,6365.0,3118599.0
2016-07-17,Not Holiday,Not Holiday,False,932586.6967328,7336.0,2899809.0
2016-07-18,Not Holiday,Not Holiday,False,702619.751022,5892.0,2650824.0
2016-07-19,Not Holiday,Not Holiday,False,633176.2922806,7823.0,2541759.0
2016-07-20,Not Holiday,Not Holiday,False,686848.847004,13216.0,2681778.0
2016-07-21,Not Holiday,Not Holiday,False,578823.6890245,5644.0,2450712.0
2016-07-22,Not Holiday,Not Holiday,False,646633.655341,10352.0,2657523.0
2016-07-23,Holiday,Local,False,822292.472006,5882.0,3012933.0
2016-07-24,Additional,Local,False,847867.677942,6813.0,2808498.0
2016-07-24,Transfer,Local,False,847867.677942,6813.0,2808498.0
2016-07-25,Holiday,Local,True,697383.602092,5681.0,2613699.0
2016-07-26,Not Holiday,Not Holiday,False,622771.923903,7550.0,2525292.0
2016-07-27,Not Holiday,Not Holiday,False,651121.9849837,10781.0,2565123.0
2016-07-28,Not Holiday,Not Holiday,False,533256.2493581,5647.0,2373855.0
2016-07-29,Not Holiday,Not Holiday,False,669585.8378729,11243.0,2710620.0
2016-07-30,Not Holiday,Not Holiday,False,910213.871959,6377.0,3176217.0
2016-07-31,Not Holiday,Not Holiday,False,997916.9572141,7050.0,3009006.0
2016-08-01,Not Holiday,Not Holiday,False,895580.405053,5349.0,2892021.0
2016-08-02,Not Holiday,Not Holiday,False,777592.8388893,7884.0,2806452.0
2016-08-03,Not Holiday,Not Holiday,False,779844.8100532,13361.0,2789556.0
2016-08-04,Not Holiday,Not Holiday,False,622883.098161,5955.0,2591028.0
2016-08-05,Holiday,Local,False,704092.7391311,11624.0,2792328.0
2016-08-06,Not Holiday,Not Holiday,False,858903.2119025,6266.0,3073818.0
2016-08-07,Not Holiday,Not Holiday,False,904321.436838,7562.0,2884299.0
2016-08-08,Not Holiday,Not Holiday,False,715195.5388238,6231.0,2675376.0
2016-08-09,Not Holiday,Not Holiday,False,635538.981035,8593.0,2545389.0
2016-08-10,Holiday,National,True,658457.436112,13998.0,2607198.0
2016-08-11,Not Holiday,Not Holiday,False,596729.279945,6448.0,2572185.0
2016-08-12,Transfer,National,False,745662.5051491,11760.0,2753025.0
2016-08-13,Not Holiday,Not Holiday,False,714905.9190669,6521.0,2794605.0
2016-08-14,Not Holiday,Not Holiday,False,761826.1289779,7400.0,2589576.0
2016-08-15,Holiday,Local,False,720032.299881,6925.0,2685507.0
2016-08-16,Not Holiday,Not Holiday,False,718671.651353,8896.0,2675079.0
2016-08-17,Not Holiday,Not Holiday,False,725945.703034,14445.0,2686365.0
2016-08-18,Not Holiday,Not Holiday,False,577350.5209386,6847.0,2480247.0
2016-08-19,Not Holiday,Not Holiday,False,678767.115815,12171.0,2706693.0
2016-08-20,Not Holiday,Not Holiday,False,828986.33584,7317.0,3029334.0
2016-08-21,Not Holiday,Not Holiday,False,901870.149939,8091.0,2877204.0
2016-08-22,Not Holiday,Not Holiday,False,714866.233843,6907.0,2660592.0
2016-08-23,Not Holiday,Not Holiday,False,660819.9779755,8720.0,2591523.0
2016-08-24,Holiday,Local,False,674613.0479498,13484.0,2588322.0
2016-08-25,Not Holiday,Not Holiday,False,554421.529139,5714.0,2433618.0
2016-08-26,Not Holiday,Not Holiday,False,646698.272887,11058.0,2624853.0
2016-08-27,Not Holiday,Not Holiday,False,791047.534486,6313.0,2898753.0
2016-08-28,Not Holiday,Not Holiday,False,858802.419759,7180.0,2760318.0
2016-08-29,Not Holiday,Not Holiday,False,671845.736816,6096.0,2501334.0
2016-08-30,Not Holiday,Not Holiday,False,624711.335056,8397.0,2476419.0
2016-08-31,Not Holiday,Not Holiday,False,731430.1240452,14079.0,2648646.0
2016-09-01,Not Holiday,Not Holiday,False,718105.570925,6204.0,2668479.0
2016-09-02,Not Holiday,Not Holiday,False,837129.587642,11445.0,2906244.0
2016-09-03,Not Holiday,Not Holiday,False,1057581.210918,5986.0,3287163.0
2016-09-04,Not Holiday,Not Holiday,False,1109985.857533,6669.0,3073455.0
2016-09-05,Not Holiday,Not Holiday,False,813763.2950235,5446.0,2748075.0
2016-09-06,Not Holiday,Not Holiday,False,751583.025072,7130.0,2755632.0
2016-09-07,Not Holiday,Not Holiday,False,738543.916999,12437.0,2630727.0
2016-09-08,Not Holiday,Not Holiday,False,595849.2986095,5757.0,2483646.0
2016-09-09,Not Holiday,Not Holiday,False,658969.026968,11435.0,2626932.0
2016-09-10,Not Holiday,Not Holiday,False,915938.559049,6595.0,3105795.0
2016-09-11,Not Holiday,Not Holiday,False,1017369.2242663,7187.0,3023130.0
2016-09-12,Not Holiday,Not Holiday,False,678776.4591265,5902.0,2545125.0
2016-09-13,Not Holiday,Not Holiday,False,603427.946974,7836.0,2443056.0
2016-09-14,Not Holiday,Not Holiday,False,624262.071976,13238.0,2412168.0
2016-09-15,Not Holiday,Not Holiday,False,568324.812986,8373.0,2466453.0
2016-09-16,Not Holiday,Not Holiday,False,691912.601466,14453.0,2666037.0
2016-09-17,Not Holiday,Not Holiday,False,899219.297508,9645.0,3111834.0
2016-09-18,Not Holiday,Not Holiday,False,1018662.657394,10453.0,3048375.0
2016-09-19,Not Holiday,Not Holiday,False,681159.341976,8924.0,2516415.0
2016-09-20,Not Holiday,Not Holiday,False,650980.3219717001,10992.0,2526876.0
2016-09-21,Not Holiday,Not Holiday,False,666928.400013,16166.0,2516580.0
2016-09-22,Not Holiday,Not Holiday,False,533276.332017,9185.0,2352306.0
2016-09-23,Not Holiday,Not Holiday,False,663685.9846653,14938.0,2587926.0
2016-09-24,Not Holiday,Not Holiday,False,861830.389997,10165.0,3002340.0
2016-09-25,Not Holiday,Not Holiday,False,952352.5509251,10902.0,2893671.0
2016-09-26,Not Holiday,Not Holiday,False,664217.4402937,9248.0,2476650.0
2016-09-27,Not Holiday,Not Holiday,False,587908.3278165,11118.0,2256375.0
2016-09-28,Holiday,Local,False,631761.1750463,15766.0,2401476.0
2016-09-29,Not Holiday,Not Holiday,False,520744.9210333,8746.0,2276076.0
2016-09-30,Not Holiday,Not Holiday,False,703198.490806,14020.0,2611125.0
2016-10-01,Not Holiday,Not Holiday,False,1175033.65823,9040.0,3401145.0
2016-10-02,Not Holiday,Not Holiday,False,1256480.1709663,10009.0,3279738.0
2016-10-03,Not Holiday,Not Holiday,False,833060.55889,8527.0,2774838.0
2016-10-04,Not Holiday,Not Holiday,False,724113.096039,11381.0,2619540.0
2016-10-05,Not Holiday,Not Holiday,False,749712.3000211,16510.0,2620299.0
2016-10-06,Not Holiday,Not Holiday,False,581429.340158,8844.0,2438436.0
2016-10-07,Holiday,Local,False,797612.239327,14565.0,2631321.0
2016-10-08,Not Holiday,Not Holiday,False,932551.706831,9965.0,3106686.0
2016-10-09,Holiday,National,False,1088251.479908,10957.0,3087546.0
2016-10-10,Not Holiday,Not Holiday,False,725312.8469015,9518.0,2563803.0
2016-10-11,Not Holiday,Not Holiday,False,625271.993952,11499.0,2418834.0
2016-10-12,Not Holiday,Not Holiday,False,665126.077693,15499.0,2432793.0
2016-10-13,Not Holiday,Not Holiday,False,558859.8909975,9141.0,2331219.0
2016-10-14,Not Holiday,Not Holiday,False,667954.207226,14622.0,2611818.0
2016-10-15,Not Holiday,Not Holiday,False,890613.591114,9962.0,3061344.0
2016-10-16,Not Holiday,Not Holiday,False,1104504.6882152,11029.0,3100383.0
2016-10-17,Not Holiday,Not Holiday,False,710456.4240015,8913.0,2528262.0
2016-10-18,Not Holiday,Not Holiday,False,630638.592023,10764.0,2429856.0
2016-10-19,Not Holiday,Not Holiday,False,647823.468973,15074.0,2406723.0
2016-10-20,Not Holiday,Not Holiday,False,583001.280078,8438.0,2415468.0
2016-10-21,Not Holiday,Not Holiday,False,669453.5420583,13952.0,2582085.0
2016-10-22,Not Holiday,Not Holiday,False,843626.415914,8824.0,2965281.0
2016-10-23,Not Holiday,Not Holiday,False,1022953.689959,10108.0,2998578.0
2016-10-24,Not Holiday,Not Holiday,False,668507.6451983,8278.0,2420682.0
2016-10-25,Not Holiday,Not Holiday,False,610590.8979547,10318.0,2411442.0
2016-10-26,Not Holiday,Not Holiday,False,633413.8905697,20046.0,2402994.0
2016-10-27,Not Holiday,Not Holiday,False,544361.4798829,12296.0,2359698.0
2016-10-28,Not Holiday,Not Holiday,False,638838.252231,18399.0,2536908.0
2016-10-29,Not Holiday,Not Holiday,False,841074.6969995,15002.0,2984124.0
2016-10-30,Not Holiday,Not Holiday,False,954838.191008,15945.0,2928552.0
2016-10-31,Not Holiday,Not Holiday,False,654923.5029715,13089.0,2507604.0
2016-11-01,Not Holiday,Not Holiday,False,811832.445984,15036.0,2806650.0
2016-11-02,Holiday,National,False,969033.618953,21832.0,2984982.0
2016-11-03,Holiday,National,False,793811.6841115,13041.0,2723325.0
2016-11-04,Bridge,National,False,858468.216477,17726.0,2830146.0
2016-11-05,Not Holiday,Not Holiday,False,887751.298669,13143.0,2931060.0
2016-11-06,Holiday,Regional,False,1140367.104134,14731.0,3040950.0
2016-11-07,Holiday,Regional,False,849451.0429045,12332.0,2742762.0
2016-11-08,Not Holiday,Not Holiday,False,767439.628434,13995.0,2637261.0
2016-11-09,Not Holiday,Not Holiday,False,790276.839009,21413.0,2642541.0
2016-11-10,Holiday,Local,False,588241.7590247,11964.0,2401344.0
2016-11-11,Holiday,Local,False,713396.4541223,17688.0,2600895.0
2016-11-12,Holiday,Local,False,929802.771943,13278.0,3059628.0
2016-11-12,Work Day,National,False,929802.771943,13278.0,3059628.0
2016-11-13,Not Holiday,Not Holiday,False,1188982.232398,14446.0,3247497.0
2016-11-14,Not Holiday,Not Holiday,False,735723.172977,10519.0,2551461.0
2016-11-15,Not Holiday,Not Holiday,False,691801.6290437999,13178.0,2529483.0
2016-11-16,Not Holiday,Not Holiday,False,830431.7415873,20041.0,2692899.0
2016-11-17,Not Holiday,Not Holiday,False,615228.2560159,9983.0,2474967.0
2016-11-18,Not Holiday,Not Holiday,False,738265.552222,15252.0,2701182.0
2016-11-19,Not Holiday,Not Holiday,False,935656.0010137,11708.0,3128103.0
2016-11-20,Not Holiday,Not Holiday,False,1125178.987911,12877.0,3180144.0
2016-11-21,Not Holiday,Not Holiday,False,773762.280859,11295.0,2690688.0
2016-11-22,Not Holiday,Not Holiday,False,690281.251004,13276.0,2664684.0
2016-11-23,Not Holiday,Not Holiday,False,753685.041456,20488.0,2718870.0
2016-11-24,Not Holiday,Not Holiday,False,595457.3062203,11234.0,2523807.0
2016-11-25,Event,National,False,737819.484836,17137.0,2870373.0
2016-11-26,Not Holiday,Not Holiday,False,908066.823384,12489.0,3192684.0
2016-11-27,Not Holiday,Not Holiday,False,1056721.5920875,13624.0,3155724.0
2016-11-28,Event,National,False,752583.7680527,11861.0,2630661.0
